pairID,documentID,segmentID,hitType,source,target,sourceLemmatized,targetLemmatized,jaccardDistance,lengthDifference,sureAlignments,possAlignments,sourceHighlights,targetHighlights,answerSureAlignments,answerPossAlignments,answerSourceHighlights,answerTargetHighlights
cmn-WL-8-89600-7821328-13-2,cmn-WL-8-89600-7821328,13,real,"The Souths demanded an explanation from the Wests , attracting the sympathy of everyone in the village .",The Nans demanded that the Xi family give them an explanation . That touched off a wave of sympathy and support for the Nans throughout the village .,"the south demand an explanation from the west , attract the sympathy of everyone in the village .",the nan demand that the xi family give them an explanation . that touch off a wave of sympathy and support for the nan throughout the village .,0.7241379310344828,10,17-27 15-25 16-26 3-9 4-10 2-2 0-0 1-1 11-18 ,{},{},{},{},{},{},{}
artb_030-6-44,artb_030,6,real,But poor nations suffer the most from water problems that are fostering under over-population pressure .,"It is the poor countries , however , that suffer most of all from water problems , which become aggravated under the pressures of population growth .",but poor nation suffer the most from water problem that be foster under over-population pressure .,"it be the poor country , however , that suffer most of all from water problem , which become aggravate under the pressure of population growth .",0.5555555555555556,11,15-26 6-13 7-14 8-15 2-4 1-3 3-9 14-22 13-24 12-20 ,{},{},{},{},{},{},{}
XIN20030223_ARB_0134-5-2,XIN20030223_ARB_0134,5,real,"It should be noted that exchanges between the two sides have increased , mainly in the areas of group visits and academic research .",The increasing number of exchanges focused on group visits and academic research .,"it should be note that exchange between the two side have increase , mainly in the area of group visit and academic research .",the increase number of exchange focus on group visit and academic research .,0.6153846153846154,11,23-12 18-7 19-8 20-9 21-10 22-11 5-4 11-1 ,{},{},{},{},{},{},{}
artb_557-2-3,artb_557,2,real,London 9 October/Xinhua / The British Islamic Council announced today its opposition to the air strikes led by the United Stated against Afghanistan .,London October 9/XinhuaCouncil of British Muslims denounced today US-led air strikes against Afghanistan .,london 9 october/xinhua / the british islamic council announce today it opposition to the air strike lead by the united state against afghanistan .,london october 9/xinhuacouncil of british muslim denounce today us-led air strike against afghanistan .,0.7142857142857143,10,23-13 21-11 22-12 14-9 15-10 6-5 5-4 9-7 0-0 ,{},{},{},{},{},{},{}
groups.google.com_islamtoday_94e61fedf67e2584_ARB_20060211_073500-19-5,groups.google.com_islamtoday_94e61fedf67e2584_ARB_20060211_073500,19,real,"All of this inner conversation leads to negative human programming , which ultimately could lead to disastrous effects .","All these conversations and talks with the self and soul bring a person to negative programming , which might , in the end , result in evil acts .","all of this inner conversation lead to negative human programming , which ultimately could lead to disastrous effect .","all these conversation and talk with the self and soul bring a person to negative programming , which might , in the end , result in evil act .",0.7575757575757576,10,18-28 9-15 10-16 11-17 6-13 7-14 14-24 4-2 17-22 5-10 ,{},{},{},{},{},{},{}
ZBN19981026_0045-9-34,ZBN19981026_0045,9,real,"At its peak in 50s , about 100 thousand people shopped at Haderson Mansion daily .","In the 50 's at the height of its power and splendor , there were about 100,000 people shopping in the Harrison building every day .","at it peak in 50 , about 100 thousand people shop at haderson mansion daily .","in the 50 's at the height of it power and splendor , there be about 100,000 people shop in the harrison building every day .",0.6896551724137931,10,15-25 9-17 10-18 4-2 2-6 14-24 0-4 3-0 ,{},{},{},{},{},{},{}
XIN20030129.0082-7-5,XIN20030129.0082,7,real,"Meanwhile , reports said that when talking to reporters in Thailand , Suvanant denied that she has said , `` the Angkor Wat Temple belongs to Thailand . ''","According to reports , Suwanan told Thai press that she never said `` Wuge belongs to Thailand '' .","meanwhile , report say that when talk to reporter in thailand , suvanant deny that she have say , `` the angkor wat temple belongs to thailand . ''","accord to report , suwanan tell thai press that she never say `` wuge belongs to thailand '' .",0.6333333333333333,10,27-18 24-14 25-15 26-16 14-8 15-9 6-5 17-11 19-12 28-17 2-2 8-7 10-6 ,{},{},{},{},{},{},{}
ZBN19981119_0059-4-27,ZBN19981119_0059,4,real,Indonesia invaded former Portuguese colony East Timor in 1975 and merged it into Indonesian territory in several weeks .,"Indonesia intruded into East Timor , a colony of Portugal , in 1975 , and a few weeks later East Timor was merged into the territory of Indonesia .",indonesia invade former portuguese colony east timor in 1975 and merge it into indonesian territory in several week .,"indonesia intrude into east timor , a colony of portugal , in 1975 , and a few week later east timor be merge into the territory of indonesia .",0.5555555555555556,10,18-28 5-3 6-4 7-11 8-12 10-22 14-25 4-7 3-9 13-27 0-0 17-17 12-23 ,{},{},{},{},{},{},{}
artb_045-8-12,artb_045,8,real,"Angham will stage a concert , Wednesday evening , as a night show that is part of the Thirty-fourth Annual Festival of The Doves .",Angham will hold a musical evening within the framework of 34th International Dove Festival .,"angham will stage a concert , wednesday evening , a a night show that be part of the thirty-fourth annual festival of the dove .",angham will hold a musical evening within the framework of 34th international dove festival .,0.6538461538461539,10,24-14 0-0 1-1 11-5 10-3 20-13 18-10 23-12 15-8 16-9 ,{},{},{},{},{},{},{}
chtb_305-8-1,chtb_305,8,real,He said that the newly-signed documents are very important to the strengthening of good neighborhood relationship and friendly cooperation between the two countries .,He thought the documents just signed are important for good-neighborliness and friendly cooperation .,he say that the newly-signed document be very important to the strengthening of good neighborhood relationship and friendly cooperation between the two country .,he think the document just sign be important for good-neighborliness and friendly cooperation .,0.6666666666666667,10,23-13 16-10 17-11 18-12 5-3 3-2 8-7 6-6 13-9 ,{},{},{},{},{},{},{}
urd-WL-80-174265-7496743-11-2,urd-WL-80-174265-7496743,11,real,Started from book 26 yesterday .,"Yesterday , I had time to start reciting the Holy Quran , starting with Volume 26 .",start from book 26 yesterday .,"yesterday , i have time to start recite the holy quran , start with volume 26 .",0.7647058823529411,11,5-16 0-12 3-15 4-0 ,{},{},{},{},{},{},{}
chtb_221-6-30,chtb_221,6,real,"Wenzhou people have taken swift action , repaired and built banks to defend their homes .","At the moment , the Wenzhou people have taken immediate action to build dams in order to deal with the emergency and safeguard their homeland .","wenzhou people have take swift action , repair and built bank to defend their home .","at the moment , the wenzhou people have take immediate action to build dam in order to deal with the emergency and safeguard their homeland .",0.6551724137931034,10,15-25 0-5 1-6 2-7 3-8 12-22 14-24 5-10 9-12 8-21 13-23 ,{},{},{},{},{},{},{}
XIA20041206.0154-8-5,XIA20041206.0154,8,real,"The gathering , which will last two full days , has been organized under the sponsorship of several of the world 's large oil companies .",This two day forum is sponsored by a number of large international oil companies .,"the gathering , which will last two full day , have be organize under the sponsorship of several of the world 's large oil company .",this two day forum be sponsor by a number of large international oil company .,0.7241379310344828,11,25-14 23-12 24-13 22-10 20-11 6-1 8-2 17-8 15-5 1-3 18-9 ,{},{},{},{},{},{},{}
groups.yahoo.com_Yamuslim_9260_ARB_20060210_130300-38-5,groups.yahoo.com_Yamuslim_9260_ARB_20060210_130300,38,real,"The prophet ( God bless Him and grant Him salvation ) said , 'Now , Umar , now . ''","The prophet said : Now , Omar , now .","the prophet ( god bless him and grant him salvation ) say , 'now , umar , now . ''","the prophet say : now , omar , now .",0.6842105263157895,10,19-9 17-7 18-8 0-0 1-1 14-4 15-5 11-2 16-6 ,{},{},{},{},{},{},{}
AFA20030207.9120-4-5,AFA20030207.9120,4,real,"`` It has been a short time since these efforts started , '' Fleischer said in a press conference .",This process began a short time ago . '',"`` it have be a short time since these effort start , '' fleischer say in a press conference .",this process begin a short time ago . '',0.782608695652174,11,19-7 4-3 5-4 6-5 7-6 12-8 10-2 ,{},{},{},{},{},{},{}
artb_044-5-31,artb_044,5,real,The committee appealed to countries responsible for international security and peacekeeping to offer the necessary support .,The committee called on `` the countries bearing a special responsibility to maintaining global peace and security to provide the necessary help required by this issue . '',the committee appeal to country responsible for international security and peacekeeping to offer the necessary support .,the committee call on `` the country bear a special responsibility to maintain global peace and security to provide the necessary help require by this issue . '',0.75,11,16-26 0-0 1-1 13-19 14-20 12-18 11-17 2-2 15-21 8-16 10-14 7-13 5-10 4-6 ,{},{},{},{},{},{},{}
urd-WL-77-174260-7483866-13-1,urd-WL-77-174260-7483866,13,real,"Whether you agree to it or not , the Pakistani generals have been humiliated the second time in the history , the secession of Dhaka being the first .","Whether you believe it or not , the Pakistani General delivered the insult that time after Dhaka .","whether you agree to it or not , the pakistani general have be humiliate the second time in the history , the secession of dhaka be the first .","whether you believe it or not , the pakistani general deliver the insult that time after dhaka .",0.5714285714285714,11,28-17 4-3 5-4 6-5 7-6 8-7 9-8 10-9 0-0 1-1 16-14 24-16 ,{},{},{},{},{},{},{}
artb_500-6-18,artb_500,6,real,He added : `` We have dispatched the necessary personnel in rural areas across Afra [ sic ] in monitoring sites at the regional level . '',"`` We installed the required personnel in rural regions and monitoring points '' , he said .",he add : `` we have dispatch the necessary personnel in rural area across afra [ sic ] in monitoring site at the regional level . '',"`` we instal the required personnel in rural region and monitoring point '' , he say .",0.6875,10,25-16 9-5 10-6 11-7 3-0 4-1 1-15 0-14 12-8 8-4 19-10 26-12 7-3 ,{},{},{},{},{},{},{}
ZBN19981203_0062-12-7,ZBN19981203_0062,12,real,About 35 % surveyed blamed the media for causing prejudice against the British .,About 35 % of the interviewees blamed that the media are the culprit responsible for the prejudice held by the natives against British immigrants .,about 35 % survey blame the medium for cause prejudice against the british .,about 35 % of the interviewee blame that the medium be the culprit responsible for the prejudice hold by the native against british immigrant .,0.5217391304347826,11,13-24 0-0 1-1 2-2 5-8 6-9 4-6 9-16 12-22 ,{},{},{},{},{},{},{}
